LAST SEEN   TYPE      REASON              OBJECT                                                                MESSAGE
48m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-f5r6r
48m         Normal    Started             pod/product-service-75f4ddbd56-f5r6r                                  Started container product-service
48m         Normal    Created             pod/product-service-75f4ddbd56-f5r6r                                  Created container: product-service
48m         Normal    Pulled              pod/product-service-75f4ddbd56-f5r6r                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
44m         Warning   Unhealthy           pod/product-service-75f4ddbd56-q8hg2                                  Readiness probe failed: Get "http://10.244.1.159:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
41m         Normal    Completed           job/k6-load-test-gradual-product-service-h2-gradual-rep1              Job completed
41m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 4; reason: All metrics below target
41m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-kdczt
41m         Normal    Killing             pod/product-service-75f4ddbd56-kdczt                                  Stopping container product-service
40m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 3; reason: All metrics below target
40m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 4 to 3
40m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-nnlt5
40m         Normal    Killing             pod/product-service-75f4ddbd56-nnlt5                                  Stopping container product-service
40m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 1; reason: All metrics below target
40m         Warning   Unhealthy           pod/product-service-75f4ddbd56-q8hg2                                  Readiness probe failed: Get "http://10.244.1.159:8002/ready": dial tcp 10.244.1.159:8002: connect: connection refused
40m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-f5r6r
40m         Normal    Killing             pod/product-service-75f4ddbd56-f5r6r                                  Stopping container product-service
40m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 3 to 1
40m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-q8hg2
40m         Normal    Killing             pod/product-service-75f4ddbd56-q8hg2                                  Stopping container product-service
34m         Normal    Pulling             pod/k6-load-test-spike-product-service-h2-spike-rep1-h46gr            Pulling image "grafana/k6:latest"
34m         Normal    SuccessfulCreate    job/k6-load-test-spike-product-service-h2-spike-rep1                  Created pod: k6-load-test-spike-product-service-h2-spike-rep1-h46gr
34m         Normal    Pulled              pod/k6-load-test-spike-product-service-h2-spike-rep1-h46gr            Successfully pulled image "grafana/k6:latest" in 1.406s (1.406s including waiting). Image size: 36750082 bytes.
34m         Normal    Created             pod/k6-load-test-spike-product-service-h2-spike-rep1-h46gr            Created container: k6
34m         Normal    Started             pod/k6-load-test-spike-product-service-h2-spike-rep1-h46gr            Started container k6
33m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 2; reason: cpu resource utilization (percentage of request) above target
33m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-pm9hg
33m         Normal    Pulled              pod/product-service-75f4ddbd56-pm9hg                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
33m         Normal    Created             pod/product-service-75f4ddbd56-pm9hg                                  Created container: product-service
33m         Normal    Started             pod/product-service-75f4ddbd56-pm9hg                                  Started container product-service
32m         Warning   Unhealthy           pod/product-service-75f4ddbd56-pm9hg                                  Readiness probe failed: Get "http://10.244.2.161:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
31m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-zdgzc
31m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-drnfw
31m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-f6sxm
31m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 5; reason: cpu resource utilization (percentage of request) above target
31m         Normal    Started             pod/product-service-75f4ddbd56-f6sxm                                  Started container product-service
31m         Normal    Pulled              pod/product-service-75f4ddbd56-zdgzc                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
31m         Normal    Created             pod/product-service-75f4ddbd56-f6sxm                                  Created container: product-service
31m         Normal    Pulled              pod/product-service-75f4ddbd56-f6sxm                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
31m         Normal    Started             pod/product-service-75f4ddbd56-zdgzc                                  Started container product-service
31m         Normal    Started             pod/product-service-75f4ddbd56-drnfw                                  Started container product-service
31m         Normal    Created             pod/product-service-75f4ddbd56-drnfw                                  Created container: product-service
31m         Normal    Created             pod/product-service-75f4ddbd56-zdgzc                                  Created container: product-service
31m         Normal    Pulled              pod/product-service-75f4ddbd56-drnfw                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
25m         Warning   Unhealthy           pod/product-service-75f4ddbd56-twqrq                                  Readiness probe failed: Get "http://10.244.2.208:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
22m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-f6sxm
22m         Normal    Killing             pod/product-service-75f4ddbd56-f6sxm                                  Stopping container product-service
22m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 4; reason: All metrics below target
22m         Normal    Completed           job/k6-load-test-spike-product-service-h2-spike-rep1                  Job completed
21m         Normal    Killing             pod/product-service-75f4ddbd56-pm9hg                                  Stopping container product-service
21m         Normal    Killing             pod/product-service-75f4ddbd56-zdgzc                                  Stopping container product-service
21m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 4 to 1
21m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-drnfw
21m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-zdgzc
21m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-pm9hg
21m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 1; reason: All metrics below target
21m         Normal    Killing             pod/product-service-75f4ddbd56-drnfw                                  Stopping container product-service
15m         Normal    SuccessfulCreate    job/k6-load-test-oscillating-product-service-h2-oscillating-rep1      Created pod: k6-load-test-oscillating-product-service-h2-oscillating-rec4p9n
