LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
54m         Normal    Pulled                 pod/product-service-646fd4c8b8-b4xcj                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 149ms (149ms including waiting). Image size: 114682246 bytes.
54m         Normal    Created                pod/product-service-646fd4c8b8-b4xcj                               Created container: product-service
54m         Normal    Started                pod/product-service-646fd4c8b8-b4xcj                               Started container product-service
54m         Normal    Started                pod/product-service-646fd4c8b8-2r4dq                               Started container product-service
54m         Normal    Created                pod/product-service-646fd4c8b8-2r4dq                               Created container: product-service
54m         Normal    Pulled                 pod/product-service-646fd4c8b8-2r4dq                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 157ms (157ms including waiting). Image size: 114682246 bytes.
53m         Normal    Scheduled              pod/product-service-646fd4c8b8-9m4rb                               Successfully assigned ecommerce/product-service-646fd4c8b8-9m4rb to aks-userpool-16719200-vmss000011
53m         Normal    Pulling                pod/product-service-646fd4c8b8-9m4rb                               Pulling image "ecommerce.azurecr.io/product-service:latest"
53m         Normal    Pulled                 pod/product-service-646fd4c8b8-9m4rb                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 205ms (205ms including waiting). Image size: 114682246 bytes.
53m         Normal    Created                pod/product-service-646fd4c8b8-9m4rb                               Created container: product-service
53m         Normal    Started                pod/product-service-646fd4c8b8-9m4rb                               Started container product-service
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-qzrqw                               Readiness probe failed: Get "http://10.244.2.122:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
52m         Warning   Unhealthy              pod/product-service-646fd4c8b8-9m4rb                               Liveness probe failed: Get "http://10.244.1.40:8002/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
52m         Normal    Killing                pod/product-service-646fd4c8b8-qzrqw                               Stopping container product-service
52m         Normal    Killing                pod/product-service-646fd4c8b8-9m4rb                               Stopping container product-service
52m         Warning   Unhealthy              pod/product-service-646fd4c8b8-9m4rb                               Readiness probe failed: Get "http://10.244.1.40:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
52m         Warning   Unhealthy              pod/product-service-646fd4c8b8-qzrqw                               Readiness probe failed: Get "http://10.244.2.122:8002/ready": dial tcp 10.244.2.122:8002: connect: connection refused
52m         Warning   Unhealthy              pod/product-service-646fd4c8b8-9m4rb                               Readiness probe failed: Get "http://10.244.1.40:8002/ready": dial tcp 10.244.1.40:8002: connect: connection refused
52m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-custom                 New size: 2; reason: All metrics below target
