LAST SEEN   TYPE      REASON              OBJECT                                                                MESSAGE
19m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-44jjt
19m         Normal    Killing             pod/product-service-75f4ddbd56-6hfhz                                  Stopping container product-service
19m         Normal    Killing             pod/product-service-75f4ddbd56-44jjt                                  Stopping container product-service
19m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 5 to 1
19m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-6hfhz
19m         Normal    Killing             pod/product-service-75f4ddbd56-49m4g                                  Stopping container product-service
19m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-dcnlg
19m         Normal    SuccessfulDelete    replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-49m4g
19m         Normal    Killing             pod/product-service-75f4ddbd56-dcnlg                                  Stopping container product-service
15m         Normal    SuccessfulCreate    job/k6-load-test-gradual-product-service-h2-gradual-rep1              Created pod: k6-load-test-gradual-product-service-h2-gradual-rep1-g862r
15m         Normal    Pulling             pod/k6-load-test-gradual-product-service-h2-gradual-rep1-g862r        Pulling image "grafana/k6:latest"
15m         Normal    Started             pod/k6-load-test-gradual-product-service-h2-gradual-rep1-g862r        Started container k6
15m         Normal    Created             pod/k6-load-test-gradual-product-service-h2-gradual-rep1-g862r        Created container: k6
15m         Normal    Pulled              pod/k6-load-test-gradual-product-service-h2-gradual-rep1-g862r        Successfully pulled image "grafana/k6:latest" in 1.352s (1.352s including waiting). Image size: 36750082 bytes.
13m         Normal    SuccessfulRescale   horizontalpodautoscaler/product-service-hpa-tuned                     New size: 2; reason: cpu resource utilization (percentage of request) above target
13m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-twqrq
13m         Normal    ScalingReplicaSet   deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 1 to 2
13m         Normal    Pulled              pod/product-service-75f4ddbd56-twqrq                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
13m         Normal    Created             pod/product-service-75f4ddbd56-twqrq                                  Created container: product-service
13m         Normal    Started             pod/product-service-75f4ddbd56-twqrq                                  Started container product-service
11m         Normal    SuccessfulCreate    replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-nnlt5
