LAST SEEN   TYPE      REASON                   OBJECT                                                           MESSAGE
57m         Normal    Pulled                   pod/order-service-778787b555-rr9nc                               Container image "ecommerce.azurecr.io/order-service:latest" already present on machine
57m         Normal    Created                  pod/order-service-778787b555-rr9nc                               Created container: order-service
57m         Normal    Started                  pod/order-service-778787b555-rr9nc                               Started container order-service
57m         Normal    SuccessfulDelete         replicaset/payment-service-786d8f4656                            Deleted pod: payment-service-786d8f4656-hh8nk
56m         Normal    Killing                  pod/order-service-6bc4d85ff4-fqjb4                               Stopping container order-service
56m         Normal    ScalingReplicaSet        deployment/order-service                                         Scaled down replica set order-service-6bc4d85ff4 from 1 to 0
56m         Normal    Killing                  pod/cart-service-69579bdf8d-66s5t                                Stopping container cart-service
56m         Normal    SuccessfulDelete         replicaset/cart-service-69579bdf8d                               Deleted pod: cart-service-69579bdf8d-66s5t
56m         Normal    ScalingReplicaSet        deployment/cart-service                                          Scaled down replica set cart-service-69579bdf8d from 1 to 0
56m         Normal    SuccessfulDelete         replicaset/order-service-6bc4d85ff4                              Deleted pod: order-service-6bc4d85ff4-fqjb4
56m         Normal    SuccessfulDelete         replicaset/auth-service-94cc679cc                                Deleted pod: auth-service-94cc679cc-fq8b2
56m         Normal    Killing                  pod/auth-service-94cc679cc-fq8b2                                 Stopping container auth-service
56m         Normal    ScalingReplicaSet        deployment/auth-service                                          Scaled down replica set auth-service-94cc679cc from 1 to 0
56m         Normal    Killing                  pod/product-service-7c9848795d-pnzzm                             Stopping container product-service
56m         Normal    Killing                  pod/api-gateway-5889dd67f7-nvs9g                                 Stopping container api-gateway
56m         Normal    SuccessfulDelete         replicaset/api-gateway-5889dd67f7                                Deleted pod: api-gateway-5889dd67f7-nvs9g
56m         Normal    ScalingReplicaSet        deployment/product-service                                       Scaled down replica set product-service-7c9848795d from 1 to 0
56m         Normal    ScalingReplicaSet        deployment/api-gateway                                           Scaled down replica set api-gateway-5889dd67f7 from 1 to 0
56m         Normal    SuccessfulDelete         replicaset/product-service-7c9848795d                            Deleted pod: product-service-7c9848795d-pnzzm
56m         Normal    SuccessfulCreate         replicaset/redis-795dff8cc4                                      Created pod: redis-795dff8cc4-z95gw
56m         Warning   FailedAttachVolume       pod/redis-795dff8cc4-z95gw                                       Multi-Attach error for volume "pvc-2b137495-17bd-49d9-b92d-eca2c62e859c" Volume is already used by pod(s) redis-66b87f6c7c-jk4s8
55m         Normal    SuccessfulCreate         replicaset/redis-66b87f6c7c                                      Created pod: redis-66b87f6c7c-d4g5s
55m         Normal    Killing                  pod/redis-66b87f6c7c-jk4s8                                       Stopping container redis
55m         Normal    SuccessfulAttachVolume   pod/redis-66b87f6c7c-d4g5s                                       AttachVolume.Attach succeeded for volume "pvc-2b137495-17bd-49d9-b92d-eca2c62e859c"
55m         Normal    SuccessfulAttachVolume   pod/redis-795dff8cc4-z95gw                                       AttachVolume.Attach succeeded for volume "pvc-2b137495-17bd-49d9-b92d-eca2c62e859c"
55m         Warning   Unhealthy                pod/cart-service-7d7fdd477-v2g7k                                 Readiness probe failed: HTTP probe failed with statuscode: 503
55m         Normal    Pulling                  pod/redis-66b87f6c7c-d4g5s                                       Pulling image "redis:7-alpine"
55m         Normal    Pulling                  pod/redis-795dff8cc4-z95gw                                       Pulling image "redis:7-alpine"
55m         Normal    Started                  pod/redis-795dff8cc4-z95gw                                       Started container redis
55m         Normal    Created                  pod/redis-795dff8cc4-z95gw                                       Created container: redis
55m         Normal    Pulled                   pod/redis-795dff8cc4-z95gw                                       Successfully pulled image "redis:7-alpine" in 6.271s (6.271s including waiting). Image size: 17253707 bytes.
55m         Normal    Started                  pod/redis-66b87f6c7c-d4g5s                                       Started container redis
55m         Normal    Created                  pod/redis-66b87f6c7c-d4g5s                                       Created container: redis
55m         Normal    Pulled                   pod/redis-66b87f6c7c-d4g5s                                       Successfully pulled image "redis:7-alpine" in 6.461s (6.461s including waiting). Image size: 17253707 bytes.
55m         Normal    ScalingReplicaSet        deployment/redis                                                 Scaled down replica set redis-66b87f6c7c from 1 to 0
55m         Normal    SuccessfulDelete         replicaset/redis-66b87f6c7c                                      Deleted pod: redis-66b87f6c7c-d4g5s
54m         Normal    Killing                  pod/redis-66b87f6c7c-d4g5s                                       Stopping container redis
43m         Normal    Pulled                   pod/product-service-75f4ddbd56-6nv6h                             Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
43m         Normal    SuccessfulCreate         replicaset/product-service-75f4ddbd56                            Created pod: product-service-75f4ddbd56-6nv6h
43m         Normal    Created                  pod/product-service-75f4ddbd56-6nv6h                             Created container: product-service
43m         Normal    ScalingReplicaSet        deployment/product-service                                       Scaled up replica set product-service-75f4ddbd56 from 0 to 1
43m         Normal    Started                  pod/product-service-75f4ddbd56-6nv6h                             Started container product-service
42m         Normal    Killing                  pod/product-service-5c668487c-sb6rk                              Stopping container product-service
42m         Normal    ScalingReplicaSet        deployment/product-service                                       Scaled down replica set product-service-5c668487c from 1 to 0
42m         Normal    SuccessfulDelete         replicaset/product-service-5c668487c                             Deleted pod: product-service-5c668487c-sb6rk
40m         Normal    SuccessfulCreate         job/k6-load-test-gradual-product-service-b1-gradual-rep1         Created pod: k6-load-test-gradual-product-service-b1-gradual-rep1-669jm
40m         Normal    Pulling                  pod/k6-load-test-gradual-product-service-b1-gradual-rep1-669jm   Pulling image "grafana/k6:latest"
40m         Normal    Created                  pod/k6-load-test-gradual-product-service-b1-gradual-rep1-669jm   Created container: k6
40m         Normal    Pulled                   pod/k6-load-test-gradual-product-service-b1-gradual-rep1-669jm   Successfully pulled image "grafana/k6:latest" in 1.503s (1.503s including waiting). Image size: 36750082 bytes.
40m         Normal    Started                  pod/k6-load-test-gradual-product-service-b1-gradual-rep1-669jm   Started container k6
28m         Warning   BackoffLimitExceeded     job/k6-load-test-gradual-product-service-b1-gradual-rep1         Job has reached the specified backoff limit
18m         Normal    Pulling                  pod/k6-load-test-spike-product-service-b1-spike-rep1-mhqqd       Pulling image "grafana/k6:latest"
18m         Normal    SuccessfulCreate         job/k6-load-test-spike-product-service-b1-spike-rep1             Created pod: k6-load-test-spike-product-service-b1-spike-rep1-mhqqd
18m         Normal    Started                  pod/k6-load-test-spike-product-service-b1-spike-rep1-mhqqd       Started container k6
18m         Normal    Created                  pod/k6-load-test-spike-product-service-b1-spike-rep1-mhqqd       Created container: k6
18m         Normal    Pulled                   pod/k6-load-test-spike-product-service-b1-spike-rep1-mhqqd       Successfully pulled image "grafana/k6:latest" in 1.473s (1.473s including waiting). Image size: 36750082 bytes.
8m32s       Warning   Unhealthy                pod/product-service-75f4ddbd56-6nv6h                             Readiness probe failed: Get "http://10.244.2.80:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m3s        Warning   BackoffLimitExceeded     job/k6-load-test-spike-product-service-b1-spike-rep1             Job has reached the specified backoff limit
