LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
37m         Normal    Created                pod/k6-auth-test-oscillating-auth-service-h1-oscillating-rep1-62ztd   Created container: k6
36m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-lwvnq
36m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-default                      New size: 3; reason: cpu resource utilization (percentage of request) above target
36m         Normal    Scheduled              pod/auth-service-88b4cd688-lwvnq                                      Successfully assigned ecommerce/auth-service-88b4cd688-lwvnq to aks-userpool-16719200-vmss000011
36m         Normal    Scheduled              pod/auth-service-88b4cd688-zh5zs                                      Successfully assigned ecommerce/auth-service-88b4cd688-zh5zs to aks-userpool-16719200-vmss000011
36m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-zh5zs
36m         Normal    Created                pod/auth-service-88b4cd688-zh5zs                                      Created container: auth-service
36m         Normal    Pulled                 pod/auth-service-88b4cd688-lwvnq                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 348ms (348ms including waiting). Image size: 129968897 bytes.
36m         Normal    Pulling                pod/auth-service-88b4cd688-zh5zs                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
36m         Normal    Started                pod/auth-service-88b4cd688-zh5zs                                      Started container auth-service
36m         Normal    Started                pod/auth-service-88b4cd688-lwvnq                                      Started container auth-service
36m         Normal    Pulled                 pod/auth-service-88b4cd688-zh5zs                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 332ms (332ms including waiting). Image size: 129968897 bytes.
36m         Normal    Created                pod/auth-service-88b4cd688-lwvnq                                      Created container: auth-service
36m         Normal    Pulling                pod/auth-service-88b4cd688-lwvnq                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
34m         Normal    Scheduled              pod/auth-service-88b4cd688-bhcrl                                      Successfully assigned ecommerce/auth-service-88b4cd688-bhcrl to aks-userpool-16719200-vmss000011
34m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-bhcrl
34m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-default                      New size: 5; reason: cpu resource utilization (percentage of request) above target
