LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
51m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 3 to 5
51m         Normal    Started                pod/product-service-75f4ddbd56-w4dlp                                  Started container product-service
51m         Normal    Pulled                 pod/product-service-75f4ddbd56-w4dlp                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
51m         Normal    Created                pod/product-service-75f4ddbd56-w4dlp                                  Created container: product-service
46m         Warning   Unhealthy              pod/product-service-75f4ddbd56-h9d95                                  Readiness probe failed: Get "http://10.244.1.19:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
44m         Warning   BackoffLimitExceeded   job/k6-load-test-gradual-product-service-h1-gradual-rep1              Job has reached the specified backoff limit
40m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 5 to 4
40m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 4; reason: All metrics below target
40m         Normal    Killing                pod/product-service-75f4ddbd56-mqf66                                  Stopping container product-service
40m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-mqf66
39m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 2; reason: All metrics below target
39m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 4 to 2
39m         Normal    Killing                pod/product-service-75f4ddbd56-f8lm2                                  Stopping container product-service
39m         Normal    Killing                pod/product-service-75f4ddbd56-h9d95                                  Stopping container product-service
39m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-h9d95
39m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-f8lm2
38m         Normal    SuccessfulDelete       replicaset/product-service-75f4ddbd56                                 Deleted pod: product-service-75f4ddbd56-w4dlp
38m         Normal    Killing                pod/product-service-75f4ddbd56-w4dlp                                  Stopping container product-service
38m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-75f4ddbd56 from 2 to 1
38m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 1; reason: All metrics below target
34m         Normal    Pulling                pod/k6-load-test-spike-product-service-h1-spike-rep1-4m67s            Pulling image "grafana/k6:latest"
34m         Normal    SuccessfulCreate       job/k6-load-test-spike-product-service-h1-spike-rep1                  Created pod: k6-load-test-spike-product-service-h1-spike-rep1-4m67s
34m         Normal    Pulled                 pod/k6-load-test-spike-product-service-h1-spike-rep1-4m67s            Successfully pulled image "grafana/k6:latest" in 1.424s (1.424s including waiting). Image size: 36750082 bytes.
34m         Normal    Created                pod/k6-load-test-spike-product-service-h1-spike-rep1-4m67s            Created container: k6
34m         Normal    Started                pod/k6-load-test-spike-product-service-h1-spike-rep1-4m67s            Started container k6
33m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-vzrnz
33m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 2; reason: cpu resource utilization (percentage of request) above target
33m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-75f4ddbd56 from 1 to 2
33m         Normal    Pulled                 pod/product-service-75f4ddbd56-vzrnz                                  Container image "ecommerce.azurecr.io/product-service:latest" already present on machine
33m         Normal    Created                pod/product-service-75f4ddbd56-vzrnz                                  Created container: product-service
33m         Normal    Started                pod/product-service-75f4ddbd56-vzrnz                                  Started container product-service
31m         Warning   Unhealthy              pod/product-service-75f4ddbd56-65np9                                  Readiness probe failed: Get "http://10.244.2.153:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
31m         Warning   Unhealthy              pod/product-service-75f4ddbd56-vzrnz                                  Readiness probe failed: Get "http://10.244.2.0:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
31m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-h85qz
31m         Normal    SuccessfulRescale      horizontalpodautoscaler/product-service-hpa-default                   New size: 4; reason: cpu resource utilization (percentage of request) above target
31m         Normal    SuccessfulCreate       replicaset/product-service-75f4ddbd56                                 Created pod: product-service-75f4ddbd56-pmflg
