LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
40m         Normal    Pulled                 pod/k6-load-test-spike-product-service-b2-spike-rep1-tb5tm            Successfully pulled image "grafana/k6:latest" in 1.458s (1.458s including waiting). Image size: 36750082 bytes.
39m         Warning   Unhealthy              pod/product-db-0                                                      Readiness probe failed:
39m         Warning   Unhealthy              pod/product-service-646fd4c8b8-tqb4h                                  Readiness probe failed: HTTP probe failed with statuscode: 503
30m         Warning   Unhealthy              pod/product-service-646fd4c8b8-tsrzc                                  Readiness probe failed: Get "http://10.244.2.195:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy              pod/product-service-646fd4c8b8-qxt9v                                  Readiness probe failed: Get "http://10.244.1.59:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy              pod/product-service-646fd4c8b8-gh2v8                                  Readiness probe failed: Get "http://10.244.1.142:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
29m         Warning   Unhealthy              pod/product-service-646fd4c8b8-tqb4h                                  Readiness probe failed: Get "http://10.244.1.121:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
27m         Warning   BackoffLimitExceeded   job/k6-load-test-spike-product-service-b2-spike-rep1                  Job has reached the specified backoff limit
22m         Normal    Killing                pod/product-service-646fd4c8b8-tsrzc                                  Stopping container product-service
22m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-gh2v8
22m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-646fd4c8b8 from 5 to 1
22m         Normal    Killing                pod/product-service-646fd4c8b8-tqb4h                                  Stopping container product-service
22m         Normal    Killing                pod/product-service-646fd4c8b8-gh2v8                                  Stopping container product-service
22m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-tsrzc
22m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-qxt9v
22m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-tqb4h
22m         Normal    Killing                pod/product-service-646fd4c8b8-qxt9v                                  Stopping container product-service
20m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-hd6wz
20m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-9mxm4
20m         Normal    Scheduled              pod/product-service-646fd4c8b8-hfrlv                                  Successfully assigned ecommerce/product-service-646fd4c8b8-hfrlv to aks-userpool-16719200-vmss000010
20m         Normal    Pulling                pod/product-service-646fd4c8b8-hfrlv                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
20m         Normal    Pulling                pod/product-service-646fd4c8b8-9mxm4                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
20m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-hfrlv
20m         Normal    Pulling                pod/product-service-646fd4c8b8-hd6wz                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
20m         Normal    Scheduled              pod/product-service-646fd4c8b8-hd6wz                                  Successfully assigned ecommerce/product-service-646fd4c8b8-hd6wz to aks-userpool-16719200-vmss000011
20m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-xgskx
20m         Normal    Pulling                pod/product-service-646fd4c8b8-xgskx                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
20m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled up replica set product-service-646fd4c8b8 from 1 to 5
20m         Normal    Scheduled              pod/product-service-646fd4c8b8-xgskx                                  Successfully assigned ecommerce/product-service-646fd4c8b8-xgskx to aks-userpool-16719200-vmss000011
20m         Normal    Scheduled              pod/product-service-646fd4c8b8-9mxm4                                  Successfully assigned ecommerce/product-service-646fd4c8b8-9mxm4 to aks-userpool-16719200-vmss000011
20m         Normal    Created                pod/product-service-646fd4c8b8-hd6wz                                  Created container: product-service
20m         Normal    Started                pod/product-service-646fd4c8b8-hd6wz                                  Started container product-service
20m         Normal    Created                pod/product-service-646fd4c8b8-9mxm4                                  Created container: product-service
