LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
57m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-6zntb
57m         Normal    Scheduled              pod/product-service-646fd4c8b8-wlr6c                                  Successfully assigned ecommerce/product-service-646fd4c8b8-wlr6c to aks-userpool-16719200-vmss000011
57m         Normal    Scheduled              pod/product-service-646fd4c8b8-6zntb                                  Successfully assigned ecommerce/product-service-646fd4c8b8-6zntb to aks-userpool-16719200-vmss000010
57m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-wlr6c
57m         Normal    Started                pod/product-service-646fd4c8b8-6zntb                                  Started container product-service
57m         Normal    Pulled                 pod/product-service-646fd4c8b8-wlr6c                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 127ms (127ms including waiting). Image size: 114682246 bytes.
57m         Normal    Created                pod/product-service-646fd4c8b8-wlr6c                                  Created container: product-service
57m         Normal    Started                pod/product-service-646fd4c8b8-wlr6c                                  Started container product-service
57m         Normal    Created                pod/product-service-646fd4c8b8-6zntb                                  Created container: product-service
57m         Normal    Pulled                 pod/product-service-646fd4c8b8-6zntb                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 96ms (96ms including waiting). Image size: 114682246 bytes.
57m         Normal    Pulling                pod/product-service-646fd4c8b8-6zntb                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
57m         Normal    Pulling                pod/product-service-646fd4c8b8-wlr6c                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
56m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                                 Created pod: product-service-646fd4c8b8-rh64x
56m         Normal    Scheduled              pod/product-service-646fd4c8b8-rh64x                                  Successfully assigned ecommerce/product-service-646fd4c8b8-rh64x to aks-userpool-16719200-vmss000011
56m         Normal    Pulling                pod/product-service-646fd4c8b8-rh64x                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
56m         Normal    Started                pod/product-service-646fd4c8b8-rh64x                                  Started container product-service
56m         Normal    Pulled                 pod/product-service-646fd4c8b8-rh64x                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 169ms (169ms including waiting). Image size: 114682246 bytes.
56m         Normal    Created                pod/product-service-646fd4c8b8-rh64x                                  Created container: product-service
56m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-sp965
56m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-6zntb
56m         Normal    Killing                pod/product-service-646fd4c8b8-sp965                                  Stopping container product-service
56m         Normal    Killing                pod/product-service-646fd4c8b8-6zntb                                  Stopping container product-service
56m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6zntb                                  Readiness probe failed: Get "http://10.244.2.186:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
56m         Warning   Unhealthy              pod/product-service-646fd4c8b8-sp965                                  Readiness probe failed: Get "http://10.244.2.118:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
55m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6zntb                                  Readiness probe failed: Get "http://10.244.2.186:8002/ready": dial tcp 10.244.2.186:8002: connect: connection refused
55m         Normal    Killing                pod/product-service-646fd4c8b8-wlr6c                                  Stopping container product-service
55m         Warning   Unhealthy              pod/product-service-646fd4c8b8-sp965                                  Readiness probe failed: Get "http://10.244.2.118:8002/ready": dial tcp 10.244.2.118:8002: connect: connection refused
55m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-rh64x
55m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                                 Deleted pod: product-service-646fd4c8b8-wlr6c
55m         Normal    Killing                pod/product-service-646fd4c8b8-rh64x                                  Stopping container product-service
55m         Normal    ScalingReplicaSet      deployment/product-service                                            Scaled down replica set product-service-646fd4c8b8 from 3 to 1
55m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wlr6c                                  Readiness probe failed: Get "http://10.244.1.5:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
55m         Warning   Unhealthy              pod/product-service-646fd4c8b8-rh64x                                  Readiness probe failed: Get "http://10.244.1.37:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
55m         Warning   Unhealthy              pod/product-service-646fd4c8b8-wlr6c                                  Readiness probe failed: Get "http://10.244.1.5:8002/ready": dial tcp 10.244.1.5:8002: connect: connection refused
55m         Warning   Unhealthy              pod/product-service-646fd4c8b8-rh64x                                  Readiness probe failed: Get "http://10.244.1.37:8002/ready": dial tcp 10.244.1.37:8002: connect: connection refused
54m         Normal    Pulling                pod/product-service-646fd4c8b8-6tzh4                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
54m         Normal    Pulling                pod/product-service-646fd4c8b8-bq2ns                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
54m         Normal    Scheduled              pod/product-service-646fd4c8b8-szzvn                                  Successfully assigned ecommerce/product-service-646fd4c8b8-szzvn to aks-userpool-16719200-vmss000011
54m         Normal    Pulling                pod/product-service-646fd4c8b8-szzvn                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
54m         Normal    Scheduled              pod/product-service-646fd4c8b8-6tzh4                                  Successfully assigned ecommerce/product-service-646fd4c8b8-6tzh4 to aks-userpool-16719200-vmss000010
54m         Normal    Pulled                 pod/product-service-646fd4c8b8-bq2ns                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 211ms (211ms including waiting). Image size: 114682246 bytes.
54m         Normal    Scheduled              pod/product-service-646fd4c8b8-bq2ns                                  Successfully assigned ecommerce/product-service-646fd4c8b8-bq2ns to aks-userpool-16719200-vmss000011
54m         Normal    Started                pod/product-service-646fd4c8b8-vd4fw                                  Started container product-service
54m         Normal    Created                pod/product-service-646fd4c8b8-vd4fw                                  Created container: product-service
54m         Normal    Pulled                 pod/product-service-646fd4c8b8-vd4fw                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 156ms (156ms including waiting). Image size: 114682246 bytes.
54m         Normal    Pulling                pod/product-service-646fd4c8b8-vd4fw                                  Pulling image "ecommerce.azurecr.io/product-service:latest"
54m         Normal    Scheduled              pod/product-service-646fd4c8b8-vd4fw                                  Successfully assigned ecommerce/product-service-646fd4c8b8-vd4fw to aks-userpool-16719200-vmss000010
54m         Normal    Created                pod/product-service-646fd4c8b8-6tzh4                                  Created container: product-service
54m         Normal    Pulled                 pod/product-service-646fd4c8b8-6tzh4                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 115ms (115ms including waiting). Image size: 114682246 bytes.
54m         Normal    Pulled                 pod/product-service-646fd4c8b8-szzvn                                  Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 252ms (252ms including waiting). Image size: 114682246 bytes.
54m         Normal    Created                pod/product-service-646fd4c8b8-bq2ns                                  Created container: product-service
54m         Normal    Created                pod/product-service-646fd4c8b8-szzvn                                  Created container: product-service
54m         Normal    Started                pod/product-service-646fd4c8b8-szzvn                                  Started container product-service
54m         Normal    Started                pod/product-service-646fd4c8b8-bq2ns                                  Started container product-service
54m         Normal    Started                pod/product-service-646fd4c8b8-6tzh4                                  Started container product-service
54m         Warning   Unhealthy              pod/product-service-646fd4c8b8-q7dm4                                  Readiness probe failed: Get "http://10.244.2.183:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
54m         Warning   Unhealthy              pod/product-db-0                                                      Readiness probe errored and resulted in unknown state: rpc error: code = Unknown desc = failed to exec in container: failed to start exec "fd20ef8b76c8ebc78b101d3ed8197b961c12a2f0eacd4f282edbb33f9f767be6": OCI runtime exec failed: exec failed: unable to start container process: error executing setns process: exit status 1; runc init error(s): nsexec-1[445269]: failed to open /proc/208567/ns/ipc: No such file or directory; nsexec-0[445268]: failed to sync with stage-1: next state (got 0 of 4 bytes): unknown
53m         Normal    Killing                pod/product-service-646fd4c8b8-6tzh4                                  Stopping container product-service
53m         Normal    Killing                pod/product-service-646fd4c8b8-vd4fw                                  Stopping container product-service
53m         Normal    Killing                pod/product-service-646fd4c8b8-bq2ns                                  Stopping container product-service
53m         Normal    Killing                pod/product-service-646fd4c8b8-szzvn                                  Stopping container product-service
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-bq2ns                                  Readiness probe failed: Get "http://10.244.1.251:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-szzvn                                  Readiness probe failed: Get "http://10.244.1.102:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-vd4fw                                  Readiness probe failed: Get "http://10.244.2.189:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6tzh4                                  Readiness probe failed: Get "http://10.244.2.164:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-vd4fw                                  Readiness probe failed: Get "http://10.244.2.189:8002/ready": dial tcp 10.244.2.189:8002: connect: connection refused
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-szzvn                                  Readiness probe failed: Get "http://10.244.1.102:8002/ready": dial tcp 10.244.1.102:8002: connect: connection refused
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-bq2ns                                  Readiness probe failed: Get "http://10.244.1.251:8002/ready": dial tcp 10.244.1.251:8002: connect: connection refused
53m         Warning   Unhealthy              pod/product-service-646fd4c8b8-6tzh4                                  Readiness probe failed: Get "http://10.244.2.164:8002/ready": dial tcp 10.244.2.164:8002: connect: connection refused
