LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
18m         Normal    Pulling                pod/k6-load-test-gradual-product-service-b2-gradual-rep1-mg4bc        Pulling image "grafana/k6:latest"
18m         Normal    Started                pod/k6-load-test-gradual-product-service-b2-gradual-rep1-mg4bc        Started container k6
18m         Normal    Created                pod/k6-load-test-gradual-product-service-b2-gradual-rep1-mg4bc        Created container: k6
18m         Normal    Pulled                 pod/k6-load-test-gradual-product-service-b2-gradual-rep1-mg4bc        Successfully pulled image "grafana/k6:latest" in 5.883s (5.883s including waiting). Image size: 36750082 bytes.
17m         Warning   Unhealthy              pod/product-db-0                                                      Readiness probe errored and resulted in unknown state: rpc error: code = Unknown desc = failed to exec in container: failed to start exec "2407717f002b49f90d25ebe36c94d4d32c00b3ed048b1eac62abd88dbd2e1322": OCI runtime exec failed: exec failed: unable to start container process: error executing setns process: signal: killed (possibly OOM-killed); runc init error(s): nsexec-1[143584]: failed to open /proc/10997/ns/ipc: No such file or directory: unknown
16m         Warning   Unhealthy              pod/product-db-0                                                      Readiness probe errored and resulted in unknown state: rpc error: code = NotFound desc = failed to exec in container: failed to load task: no running task found: task 13d4fb382d8d767bd41cf70f65f3ccb63c599eea30d8b7a1eb7e346d0e0a2828 not found: not found
15m         Warning   BackOff                pod/product-db-0                                                      Back-off restarting failed container postgres in pod product-db-0_ecommerce(fd67689f-7e28-43d4-8030-f4de40a82e99)
14m         Normal    Created                pod/product-db-0                                                      Created container: postgres
14m         Normal    Started                pod/product-db-0                                                      Started container postgres
14m         Normal    Pulled                 pod/product-db-0                                                      Container image "postgres:15-alpine" already present on machine
14m         Warning   Unhealthy              pod/product-service-646fd4c8b8-z5sbq                                  Readiness probe failed: HTTP probe failed with statuscode: 503
14m         Warning   Unhealthy              pod/product-service-646fd4c8b8-npkcq                                  Readiness probe failed: HTTP probe failed with statuscode: 503
14m         Warning   Unhealthy              pod/product-service-646fd4c8b8-76pq5                                  Readiness probe failed: HTTP probe failed with statuscode: 503
14m         Warning   Unhealthy              pod/product-service-646fd4c8b8-77wm6                                  Readiness probe failed: HTTP probe failed with statuscode: 503
9m7s        Warning   Unhealthy              pod/product-service-646fd4c8b8-q7dm4                                  Readiness probe failed: Get "http://10.244.2.183:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m42s       Warning   Unhealthy              pod/product-service-646fd4c8b8-npkcq                                  Readiness probe failed: Get "http://10.244.1.108:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m38s       Warning   Unhealthy              pod/product-service-646fd4c8b8-77wm6                                  Readiness probe failed: Get "http://10.244.2.114:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m38s       Warning   Unhealthy              pod/product-service-646fd4c8b8-76pq5                                  Readiness probe failed: Get "http://10.244.1.160:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
7m37s       Warning   Unhealthy              pod/product-service-646fd4c8b8-z5sbq                                  Readiness probe failed: Get "http://10.244.1.61:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m5s        Warning   Unhealthy              pod/product-db-0                                                      Readiness probe failed: command timed out: "pg_isready -U product_user -d product_db" timed out after 1s
5m27s       Warning   BackoffLimitExceeded   job/k6-load-test-gradual-product-service-b2-gradual-rep1              Job has reached the specified backoff limit
