LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
37m         Normal    Created                pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Created container: k6
37m         Normal    Started                pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Started container k6
37m         Normal    Pulled                 pod/k6-auth-test-gradual-auth-service-h2-gradual-rep1-hv6mx           Successfully pulled image "grafana/k6:latest" in 1.541s (1.541s including waiting). Image size: 36750082 bytes.
36m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 3; reason: cpu resource utilization (percentage of request) above target
36m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 3
36m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-xjgv8
36m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-jxslg
36m         Normal    Scheduled              pod/auth-service-88b4cd688-xjgv8                                      Successfully assigned ecommerce/auth-service-88b4cd688-xjgv8 to aks-userpool-16719200-vmss000011
36m         Normal    Scheduled              pod/auth-service-88b4cd688-jxslg                                      Successfully assigned ecommerce/auth-service-88b4cd688-jxslg to aks-userpool-16719200-vmss000011
36m         Normal    Created                pod/auth-service-88b4cd688-jxslg                                      Created container: auth-service
36m         Normal    Created                pod/auth-service-88b4cd688-xjgv8                                      Created container: auth-service
36m         Normal    Started                pod/auth-service-88b4cd688-xjgv8                                      Started container auth-service
36m         Normal    Pulled                 pod/auth-service-88b4cd688-xjgv8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 317ms (317ms including waiting). Image size: 129968897 bytes.
36m         Normal    Started                pod/auth-service-88b4cd688-jxslg                                      Started container auth-service
36m         Normal    Pulling                pod/auth-service-88b4cd688-xjgv8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
36m         Normal    Pulled                 pod/auth-service-88b4cd688-jxslg                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 323ms (323ms including waiting). Image size: 129968897 bytes.
36m         Normal    Pulling                pod/auth-service-88b4cd688-jxslg                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
36m         Normal    Pulling                pod/auth-service-88b4cd688-c2fx8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
36m         Normal    Scheduled              pod/auth-service-88b4cd688-c2fx8                                      Successfully assigned ecommerce/auth-service-88b4cd688-c2fx8 to aks-userpool-16719200-vmss000010
36m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 4; reason: cpu resource utilization (percentage of request) above target
36m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 4
36m         Normal    Pulled                 pod/auth-service-88b4cd688-c2fx8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 112ms (112ms including waiting). Image size: 129968897 bytes.
36m         Normal    Started                pod/auth-service-88b4cd688-c2fx8                                      Started container auth-service
36m         Normal    Created                pod/auth-service-88b4cd688-c2fx8                                      Created container: auth-service
34m         Normal    Killing                pod/auth-service-88b4cd688-c2fx8                                      Stopping container auth-service
33m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 5; reason: cpu resource utilization (percentage of request) above target
33m         Normal    Pulled                 pod/auth-service-88b4cd688-ksdzm                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 172ms (172ms including waiting). Image size: 129968897 bytes.
33m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 5
33m         Normal    Pulling                pod/auth-service-88b4cd688-ksdzm                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
33m         Normal    Scheduled              pod/auth-service-88b4cd688-ksdzm                                      Successfully assigned ecommerce/auth-service-88b4cd688-ksdzm to aks-userpool-16719200-vmss000010
33m         Normal    Pulling                pod/auth-service-88b4cd688-cdr2k                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
33m         Normal    Scheduled              pod/auth-service-88b4cd688-cdr2k                                      Successfully assigned ecommerce/auth-service-88b4cd688-cdr2k to aks-userpool-16719200-vmss000011
33m         Normal    Created                pod/auth-service-88b4cd688-ksdzm                                      Created container: auth-service
33m         Normal    Started                pod/auth-service-88b4cd688-cdr2k                                      Started container auth-service
33m         Normal    Started                pod/auth-service-88b4cd688-ksdzm                                      Started container auth-service
33m         Normal    Created                pod/auth-service-88b4cd688-cdr2k                                      Created container: auth-service
33m         Normal    Pulled                 pod/auth-service-88b4cd688-cdr2k                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 121ms (121ms including waiting). Image size: 129968897 bytes.
25m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 4
25m         Normal    Killing                pod/auth-service-88b4cd688-cdr2k                                      Stopping container auth-service
25m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 4; reason: All metrics below target
25m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-cdr2k
25m         Normal    Completed              job/k6-auth-test-gradual-auth-service-h2-gradual-rep1                 Job completed
24m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-ksdzm
24m         Normal    Killing                pod/auth-service-88b4cd688-ksdzm                                      Stopping container auth-service
24m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 3; reason: All metrics below target
24m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 3
24m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 1; reason: All metrics below target
24m         Normal    Killing                pod/auth-service-88b4cd688-xjgv8                                      Stopping container auth-service
24m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 3 to 1
24m         Normal    Killing                pod/auth-service-88b4cd688-jxslg                                      Stopping container auth-service
18m         Normal    Scheduled              pod/k6-auth-test-spike-auth-service-h2-spike-rep1-qpcmn               Successfully assigned ecommerce/k6-auth-test-spike-auth-service-h2-spike-rep1-qpcmn to aks-userpool-16719200-vmss000010
18m         Normal    SuccessfulCreate       job/k6-auth-test-spike-auth-service-h2-spike-rep1                     Created pod: k6-auth-test-spike-auth-service-h2-spike-rep1-qpcmn
18m         Normal    Pulling                pod/k6-auth-test-spike-auth-service-h2-spike-rep1-qpcmn               Pulling image "grafana/k6:latest"
18m         Normal    Pulled                 pod/k6-auth-test-spike-auth-service-h2-spike-rep1-qpcmn               Successfully pulled image "grafana/k6:latest" in 1.863s (1.863s including waiting). Image size: 36750082 bytes.
18m         Normal    Created                pod/k6-auth-test-spike-auth-service-h2-spike-rep1-qpcmn               Created container: k6
18m         Normal    Started                pod/k6-auth-test-spike-auth-service-h2-spike-rep1-qpcmn               Started container k6
16m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-tuned                        New size: 4; reason: cpu resource utilization (percentage of request) above target
16m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-llnjp
