LAST SEEN   TYPE     REASON              OBJECT                                                                MESSAGE
37m         Normal   Pulled              pod/auth-service-88b4cd688-vk6l6                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 357ms (357ms including waiting). Image size: 129968897 bytes.
37m         Normal   Started             pod/auth-service-88b4cd688-2x8mn                                      Started container auth-service
37m         Normal   Pulling             pod/auth-service-88b4cd688-2x8mn                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal   Pulled              pod/auth-service-88b4cd688-2x8mn                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 339ms (339ms including waiting). Image size: 129968897 bytes.
37m         Normal   Created             pod/auth-service-88b4cd688-2x8mn                                      Created container: auth-service
37m         Normal   Pulled              pod/auth-service-88b4cd688-r8cgh                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 355ms (355ms including waiting). Image size: 129968897 bytes.
37m         Normal   Pulling             pod/auth-service-88b4cd688-vk6l6                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal   Created             pod/auth-service-88b4cd688-vk6l6                                      Created container: auth-service
37m         Normal   Pulling             pod/auth-service-88b4cd688-r8cgh                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal   Started             pod/auth-service-88b4cd688-r8cgh                                      Started container auth-service
37m         Normal   Started             pod/auth-service-88b4cd688-jrqxb                                      Started container auth-service
37m         Normal   Created             pod/auth-service-88b4cd688-jrqxb                                      Created container: auth-service
37m         Normal   Pulled              pod/auth-service-88b4cd688-jrqxb                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 237ms (237ms including waiting). Image size: 129968897 bytes.
37m         Normal   Started             pod/auth-service-88b4cd688-vk6l6                                      Started container auth-service
35m         Normal   SuccessfulCreate    job/k6-auth-test-spike-auth-service-b2-spike-rep1                     Created pod: k6-auth-test-spike-auth-service-b2-spike-rep1-s2264
35m         Normal   Scheduled           pod/k6-auth-test-spike-auth-service-b2-spike-rep1-s2264               Successfully assigned ecommerce/k6-auth-test-spike-auth-service-b2-spike-rep1-s2264 to aks-userpool-16719200-vmss000010
35m         Normal   Pulling             pod/k6-auth-test-spike-auth-service-b2-spike-rep1-s2264               Pulling image "grafana/k6:latest"
35m         Normal   Pulled              pod/k6-auth-test-spike-auth-service-b2-spike-rep1-s2264               Successfully pulled image "grafana/k6:latest" in 1.46s (1.46s including waiting). Image size: 36750082 bytes.
35m         Normal   Created             pod/k6-auth-test-spike-auth-service-b2-spike-rep1-s2264               Created container: k6
35m         Normal   Started             pod/k6-auth-test-spike-auth-service-b2-spike-rep1-s2264               Started container k6
22m         Normal   Completed           job/k6-auth-test-spike-auth-service-b2-spike-rep1                     Job completed
19m         Normal   ScalingReplicaSet   deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 1
19m         Normal   SuccessfulDelete    replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-jrqxb
19m         Normal   SuccessfulDelete    replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-2x8mn
19m         Normal   Killing             pod/auth-service-88b4cd688-vk6l6                                      Stopping container auth-service
19m         Normal   Killing             pod/auth-service-88b4cd688-jrqxb                                      Stopping container auth-service
19m         Normal   SuccessfulDelete    replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-vk6l6
19m         Normal   Killing             pod/auth-service-88b4cd688-r8cgh                                      Stopping container auth-service
19m         Normal   Killing             pod/auth-service-88b4cd688-2x8mn                                      Stopping container auth-service
19m         Normal   SuccessfulDelete    replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-r8cgh
17m         Normal   Scheduled           pod/auth-service-88b4cd688-kp6ks                                      Successfully assigned ecommerce/auth-service-88b4cd688-kp6ks to aks-userpool-16719200-vmss000010
17m         Normal   Scheduled           pod/auth-service-88b4cd688-h652g                                      Successfully assigned ecommerce/auth-service-88b4cd688-h652g to aks-userpool-16719200-vmss000010
17m         Normal   Scheduled           pod/auth-service-88b4cd688-2p85g                                      Successfully assigned ecommerce/auth-service-88b4cd688-2p85g to aks-userpool-16719200-vmss000010
17m         Normal   ScalingReplicaSet   deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 5
17m         Normal   Scheduled           pod/auth-service-88b4cd688-9nb2x                                      Successfully assigned ecommerce/auth-service-88b4cd688-9nb2x to aks-userpool-16719200-vmss000011
17m         Normal   SuccessfulCreate    replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-2p85g
17m         Normal   SuccessfulCreate    replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-kp6ks
17m         Normal   SuccessfulCreate    replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-h652g
17m         Normal   SuccessfulCreate    replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-9nb2x
17m         Normal   Pulled              pod/auth-service-88b4cd688-h652g                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 340ms (340ms including waiting). Image size: 129968897 bytes.
17m         Normal   Created             pod/auth-service-88b4cd688-9nb2x                                      Created container: auth-service
17m         Normal   Pulling             pod/auth-service-88b4cd688-h652g                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
17m         Normal   Started             pod/auth-service-88b4cd688-9nb2x                                      Started container auth-service
17m         Normal   Created             pod/auth-service-88b4cd688-h652g                                      Created container: auth-service
17m         Normal   Started             pod/auth-service-88b4cd688-2p85g                                      Started container auth-service
17m         Normal   Created             pod/auth-service-88b4cd688-2p85g                                      Created container: auth-service
17m         Normal   Pulled              pod/auth-service-88b4cd688-2p85g                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 367ms (367ms including waiting). Image size: 129968897 bytes.
17m         Normal   Pulling             pod/auth-service-88b4cd688-2p85g                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
17m         Normal   Pulling             pod/auth-service-88b4cd688-9nb2x                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
17m         Normal   Pulled              pod/auth-service-88b4cd688-9nb2x                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 233ms (233ms including waiting). Image size: 129968897 bytes.
17m         Normal   Pulling             pod/auth-service-88b4cd688-kp6ks                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
17m         Normal   Pulled              pod/auth-service-88b4cd688-kp6ks                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 352ms (352ms including waiting). Image size: 129968897 bytes.
17m         Normal   Created             pod/auth-service-88b4cd688-kp6ks                                      Created container: auth-service
17m         Normal   Started             pod/auth-service-88b4cd688-kp6ks                                      Started container auth-service
17m         Normal   Started             pod/auth-service-88b4cd688-h652g                                      Started container auth-service
15m         Normal   SuccessfulCreate    job/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1         Created pod: k6-auth-test-oscillating-auth-service-b2-oscillating-rep1-xtzxw
15m         Normal   Pulling             pod/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1-xtzxw   Pulling image "grafana/k6:latest"
15m         Normal   Scheduled           pod/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1-xtzxw   Successfully assigned ecommerce/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1-xtzxw to aks-userpool-16719200-vmss000010
15m         Normal   Started             pod/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1-xtzxw   Started container k6
15m         Normal   Created             pod/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1-xtzxw   Created container: k6
15m         Normal   Pulled              pod/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1-xtzxw   Successfully pulled image "grafana/k6:latest" in 1.521s (1.521s including waiting). Image size: 36750082 bytes.
3m7s        Normal   Completed           job/k6-auth-test-oscillating-auth-service-b2-oscillating-rep1         Job completed
