TIMESTAMP	TYPE	REASON	OBJECT	MESSAGE
2026-08-17T08:02:19Z	Normal	Pulling	pod/k6-auth-test-gradual-auth-service-h3-gradual-rep4-2wpkf	Pulling image "grafana/k6:latest"
2026-08-17T08:02:19Z	Normal	SuccessfulCreate	job/k6-auth-test-gradual-auth-service-h3-gradual-rep4	Created pod: k6-auth-test-gradual-auth-service-h3-gradual-rep4-2wpkf
2026-08-17T08:02:19Z	Normal	Scheduled	pod/k6-auth-test-gradual-auth-service-h3-gradual-rep4-2wpkf	Successfully assigned ecommerce/k6-auth-test-gradual-auth-service-h3-gradual-rep4-2wpkf to aks-userpool-16719200-vmss00002e
2026-08-17T08:02:21Z	Normal	Pulled	pod/k6-auth-test-gradual-auth-service-h3-gradual-rep4-2wpkf	Successfully pulled image "grafana/k6:latest" in 1.379s (1.379s including waiting). Image size: 34791087 bytes.
2026-08-17T08:02:21Z	Normal	Created	pod/k6-auth-test-gradual-auth-service-h3-gradual-rep4-2wpkf	Created container: k6
2026-08-17T08:02:21Z	Normal	Started	pod/k6-auth-test-gradual-auth-service-h3-gradual-rep4-2wpkf	Started container k6
2026-08-17T08:03:09Z	Normal	SuccessfulCreate	replicaset/auth-service-55bd95c686	Created pod: auth-service-55bd95c686-qb5np
2026-08-17T08:03:09Z	Normal	SuccessfulRescale	horizontalpodautoscaler/auth-service-hpa-custom	New size: 2; reason: pods metric http_requests_per_second above target
2026-08-17T08:03:09Z	Normal	ScalingReplicaSet	deployment/auth-service	Scaled up replica set auth-service-55bd95c686 from 1 to 2
2026-08-17T08:03:09Z	Normal	Scheduled	pod/auth-service-55bd95c686-qb5np	Successfully assigned ecommerce/auth-service-55bd95c686-qb5np to aks-userpool-16719200-vmss00002d
2026-08-17T08:03:10Z	Normal	Pulling	pod/auth-service-55bd95c686-qb5np	Pulling image "ecommerce.azurecr.io/auth-service:latest"
