LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
37m         Normal    Pulled                 pod/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x   Successfully pulled image "grafana/k6:latest" in 1.453s (1.453s including waiting). Image size: 36750082 bytes.
36m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: pods metric http_requests_per_second above target
36m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-7xvfp
36m         Normal    Scheduled              pod/auth-service-88b4cd688-7xvfp                                      Successfully assigned ecommerce/auth-service-88b4cd688-7xvfp to aks-userpool-16719200-vmss000011
36m         Normal    Created                pod/auth-service-88b4cd688-7xvfp                                      Created container: auth-service
36m         Normal    Pulling                pod/auth-service-88b4cd688-7xvfp                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
36m         Normal    Pulled                 pod/auth-service-88b4cd688-7xvfp                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 234ms (234ms including waiting). Image size: 129968897 bytes.
36m         Normal    Started                pod/auth-service-88b4cd688-7xvfp                                      Started container auth-service
36m         Normal    Scheduled              pod/auth-service-88b4cd688-vgw9x                                      Successfully assigned ecommerce/auth-service-88b4cd688-vgw9x to aks-userpool-16719200-vmss000011
36m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 3; reason: pods metric http_requests_per_second above target
36m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-vgw9x
36m         Normal    Pulling                pod/auth-service-88b4cd688-vgw9x                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
36m         Normal    Pulled                 pod/auth-service-88b4cd688-vgw9x                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 120ms (120ms including waiting). Image size: 129968897 bytes.
36m         Normal    Created                pod/auth-service-88b4cd688-vgw9x                                      Created container: auth-service
36m         Normal    Started                pod/auth-service-88b4cd688-vgw9x                                      Started container auth-service
34m         Normal    Scheduled              pod/auth-service-88b4cd688-ffm55                                      Successfully assigned ecommerce/auth-service-88b4cd688-ffm55 to aks-userpool-16719200-vmss000010
34m         Normal    Pulling                pod/auth-service-88b4cd688-ffm55                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
34m         Normal    Pulling                pod/auth-service-88b4cd688-z46j4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
34m         Normal    Scheduled              pod/auth-service-88b4cd688-z46j4                                      Successfully assigned ecommerce/auth-service-88b4cd688-z46j4 to aks-userpool-16719200-vmss000011
34m         Normal    Pulled                 pod/auth-service-88b4cd688-ffm55                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 94ms (94ms including waiting). Image size: 129968897 bytes.
34m         Normal    Pulled                 pod/auth-service-88b4cd688-z46j4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 177ms (177ms including waiting). Image size: 129968897 bytes.
34m         Normal    Created                pod/auth-service-88b4cd688-ffm55                                      Created container: auth-service
34m         Normal    Started                pod/auth-service-88b4cd688-ffm55                                      Started container auth-service
34m         Normal    Created                pod/auth-service-88b4cd688-z46j4                                      Created container: auth-service
34m         Normal    Started                pod/auth-service-88b4cd688-z46j4                                      Started container auth-service
34m         Warning   Unhealthy              pod/auth-service-88b4cd688-vgw9x                                      Readiness probe failed: Get "http://10.244.1.141:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
32m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-z46j4
32m         Normal    Killing                pod/auth-service-88b4cd688-z46j4                                      Stopping container auth-service
32m         Normal    Killing                pod/auth-service-88b4cd688-vgw9x                                      Stopping container auth-service
31m         Normal    Scheduled              pod/auth-service-88b4cd688-skwvg                                      Successfully assigned ecommerce/auth-service-88b4cd688-skwvg to aks-userpool-16719200-vmss000011
31m         Normal    Scheduled              pod/auth-service-88b4cd688-m2cv4                                      Successfully assigned ecommerce/auth-service-88b4cd688-m2cv4 to aks-userpool-16719200-vmss000011
31m         Normal    Pulled                 pod/auth-service-88b4cd688-m2cv4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 287ms (287ms including waiting). Image size: 129968897 bytes.
31m         Normal    Created                pod/auth-service-88b4cd688-m2cv4                                      Created container: auth-service
31m         Normal    Created                pod/auth-service-88b4cd688-skwvg                                      Created container: auth-service
31m         Normal    Pulled                 pod/auth-service-88b4cd688-skwvg                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 285ms (285ms including waiting). Image size: 129968897 bytes.
31m         Normal    Pulling                pod/auth-service-88b4cd688-skwvg                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
31m         Normal    Pulling                pod/auth-service-88b4cd688-m2cv4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
31m         Normal    Started                pod/auth-service-88b4cd688-m2cv4                                      Started container auth-service
31m         Normal    Started                pod/auth-service-88b4cd688-skwvg                                      Started container auth-service
29m         Normal    Killing                pod/auth-service-88b4cd688-skwvg                                      Stopping container auth-service
29m         Normal    Killing                pod/auth-service-88b4cd688-m2cv4                                      Stopping container auth-service
29m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 3
28m         Normal    Scheduled              pod/auth-service-88b4cd688-sr72z                                      Successfully assigned ecommerce/auth-service-88b4cd688-sr72z to aks-userpool-16719200-vmss000011
28m         Normal    Scheduled              pod/auth-service-88b4cd688-ncktz                                      Successfully assigned ecommerce/auth-service-88b4cd688-ncktz to aks-userpool-16719200-vmss000011
28m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 5
28m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 5; reason: pods metric http_requests_per_second above target
28m         Normal    Pulling                pod/auth-service-88b4cd688-sr72z                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
28m         Normal    Started                pod/auth-service-88b4cd688-sr72z                                      Started container auth-service
28m         Normal    Created                pod/auth-service-88b4cd688-sr72z                                      Created container: auth-service
28m         Normal    Pulled                 pod/auth-service-88b4cd688-sr72z                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 220ms (220ms including waiting). Image size: 129968897 bytes.
28m         Normal    Started                pod/auth-service-88b4cd688-ncktz                                      Started container auth-service
28m         Normal    Created                pod/auth-service-88b4cd688-ncktz                                      Created container: auth-service
28m         Normal    Pulled                 pod/auth-service-88b4cd688-ncktz                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 284ms (284ms including waiting). Image size: 129968897 bytes.
28m         Normal    Pulling                pod/auth-service-88b4cd688-ncktz                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
28m         Warning   Unhealthy              pod/auth-service-88b4cd688-t67ms                                      Readiness probe failed: Get "http://10.244.2.139:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Warning   Unhealthy              pod/auth-service-88b4cd688-7xvfp                                      Readiness probe failed: Get "http://10.244.1.47:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
25m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-ncktz
25m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 4; reason: All metrics below target
25m         Normal    Killing                pod/auth-service-88b4cd688-ncktz                                      Stopping container auth-service
25m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 4
25m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 4 to 3
25m         Normal    Killing                pod/auth-service-88b4cd688-sr72z                                      Stopping container auth-service
