LAST SEEN   TYPE      REASON                         OBJECT                                                                MESSAGE
15m         Normal    Pulled                         pod/auth-service-88b4cd688-h79p4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 100ms (100ms including waiting). Image size: 129968897 bytes.
15m         Normal    Created                        pod/auth-service-88b4cd688-h79p4                                      Created container: auth-service
15m         Normal    Pulled                         pod/auth-service-88b4cd688-r8k9r                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 287ms (287ms including waiting). Image size: 129968897 bytes.
15m         Normal    Created                        pod/auth-service-88b4cd688-r8k9r                                      Created container: auth-service
15m         Normal    Pulling                        pod/auth-service-88b4cd688-h79p4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    Pulling                        pod/auth-service-88b4cd688-r8k9r                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    Started                        pod/auth-service-88b4cd688-r8k9r                                      Started container auth-service
15m         Normal    Started                        pod/auth-service-88b4cd688-h79p4                                      Started container auth-service
15m         Normal    Created                        pod/auth-service-88b4cd688-6vj4l                                      Created container: auth-service
14m         Warning   Unhealthy                      pod/auth-service-88b4cd688-lwdn8                                      Readiness probe failed: Get "http://10.244.1.249:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
14m         Warning   Unhealthy                      pod/auth-service-88b4cd688-t67ms                                      Readiness probe failed: Get "http://10.244.2.139:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m14s       Normal    Killing                        pod/auth-service-88b4cd688-r8k9r                                      Stopping container auth-service
6m14s       Normal    SuccessfulDelete               replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-r8k9r
6m14s       Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 4; reason: All metrics below target
5m44s       Normal    Killing                        pod/auth-service-88b4cd688-h79p4                                      Stopping container auth-service
5m44s       Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: All metrics below target
5m44s       Normal    Killing                        pod/auth-service-88b4cd688-6vj4l                                      Stopping container auth-service
5m44s       Normal    SuccessfulDelete               replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-h79p4
5m34s       Warning   BackoffLimitExceeded           job/k6-auth-test-spike-auth-service-h3-spike-rep1                     Job has reached the specified backoff limit
5m14s       Normal    Killing                        pod/auth-service-88b4cd688-lwdn8                                      Stopping container auth-service
5m14s       Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 1; reason: All metrics below target
5m14s       Normal    ScalingReplicaSet              deployment/auth-service                                               (combined from similar events): Scaled down replica set auth-service-88b4cd688 from 2 to 1
