LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
40m         Normal    Pulled                 pod/auth-service-88b4cd688-t974w                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 259ms (259ms including waiting). Image size: 129968897 bytes.
38m         Normal    Scheduled              pod/auth-service-88b4cd688-kw4tc                                      Successfully assigned ecommerce/auth-service-88b4cd688-kw4tc to aks-userpool-16719200-vmss000011
38m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 2 to 3
38m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
38m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-kw4tc
38m         Normal    Pulled                 pod/auth-service-88b4cd688-kw4tc                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 195ms (195ms including waiting). Image size: 129968897 bytes.
38m         Normal    Pulling                pod/auth-service-88b4cd688-kw4tc                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
38m         Normal    Created                pod/auth-service-88b4cd688-kw4tc                                      Created container: auth-service
38m         Normal    Started                pod/auth-service-88b4cd688-kw4tc                                      Started container auth-service
37m         Normal    Scheduled              pod/auth-service-88b4cd688-gjg79                                      Successfully assigned ecommerce/auth-service-88b4cd688-gjg79 to aks-userpool-16719200-vmss000010
37m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: auth-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
37m         Normal    Scheduled              pod/auth-service-88b4cd688-8j5k4                                      Successfully assigned ecommerce/auth-service-88b4cd688-8j5k4 to aks-userpool-16719200-vmss000011
37m         Normal    Pulling                pod/auth-service-88b4cd688-gjg79                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal    Started                pod/auth-service-88b4cd688-gjg79                                      Started container auth-service
37m         Normal    Pulling                pod/auth-service-88b4cd688-8j5k4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal    Pulled                 pod/auth-service-88b4cd688-gjg79                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 149ms (149ms including waiting). Image size: 129968897 bytes.
37m         Normal    Created                pod/auth-service-88b4cd688-gjg79                                      Created container: auth-service
37m         Normal    Pulled                 pod/auth-service-88b4cd688-8j5k4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 132ms (132ms including waiting). Image size: 129968897 bytes.
37m         Normal    Created                pod/auth-service-88b4cd688-8j5k4                                      Created container: auth-service
37m         Normal    Started                pod/auth-service-88b4cd688-8j5k4                                      Started container auth-service
37m         Warning   Unhealthy              pod/auth-service-88b4cd688-t974w                                      Readiness probe failed: Get "http://10.244.1.208:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Warning   BackoffLimitExceeded   job/k6-auth-test-spike-auth-service-k1-spike-rep1                     Job has reached the specified backoff limit
24m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 4; reason: All metrics below target
24m         Normal    Killing                pod/auth-service-88b4cd688-8j5k4                                      Stopping container auth-service
24m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-8j5k4
24m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 3; reason: All metrics below target
24m         Normal    Killing                pod/auth-service-88b4cd688-gjg79                                      Stopping container auth-service
24m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-gjg79
24m         Normal    Killing                pod/auth-service-88b4cd688-t974w                                      Stopping container auth-service
24m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-t974w
24m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 2; reason: All metrics below target
23m         Normal    Killing                pod/auth-service-88b4cd688-kw4tc                                      Stopping container auth-service
23m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-auth-service-keda                    New size: 1; reason: All metrics below target
22m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Scaler prometheus is built
21m         Warning   ScaledObjectDeleted    scaledobject/auth-service-keda                                        ScaledObject was deleted
21m         Normal    KEDAScalersStopped     scaledobject/auth-service-keda                                        Stopped scalers watch
19m         Normal    ScaledObjectReady      scaledobject/auth-service-keda                                        ScaledObject is ready for scaling
19m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Started scalers watch
19m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Scaler prometheus is built
18m         Normal    Pulling                pod/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1-nsr26   Pulling image "grafana/k6:latest"
18m         Normal    Scheduled              pod/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1-nsr26   Successfully assigned ecommerce/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1-nsr26 to aks-userpool-16719200-vmss000010
18m         Normal    SuccessfulCreate       job/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1         Created pod: k6-auth-test-oscillating-auth-service-k1-oscillating-rep1-nsr26
18m         Normal    Created                pod/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1-nsr26   Created container: k6
18m         Normal    Pulled                 pod/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1-nsr26   Successfully pulled image "grafana/k6:latest" in 1.442s (1.442s including waiting). Image size: 36750082 bytes.
18m         Normal    Started                pod/k6-auth-test-oscillating-auth-service-k1-oscillating-rep1-nsr26   Started container k6
17m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 2
17m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-nn2ml
