LAST SEEN   TYPE      REASON                         OBJECT                                                          MESSAGE
39m         Normal    Pulled                         pod/auth-service-b78f95fd4-bncch                                Container image "ecommerce.azurecr.io/auth-service:latest" already present on machine
39m         Normal    Started                        pod/auth-service-b78f95fd4-drwhr                                Started container auth-service
38m         Normal    Killing                        pod/auth-service-b78f95fd4-jwxwx                                Container auth-service failed liveness probe, will be restarted
38m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-bncch                                Liveness probe failed: Get "http://10.244.1.28:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
38m         Normal    Created                        pod/auth-service-b78f95fd4-jwxwx                                Created container: auth-service
38m         Normal    Started                        pod/auth-service-b78f95fd4-jwxwx                                Started container auth-service
38m         Normal    Pulled                         pod/auth-service-b78f95fd4-jwxwx                                Container image "ecommerce.azurecr.io/auth-service:latest" already present on machine
38m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-wgx67                                Liveness probe failed: Get "http://10.244.1.173:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
35m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-jwxwx                                Liveness probe failed: Get "http://10.244.2.250:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
30m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-jwxwx                                Readiness probe failed: Get "http://10.244.2.250:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-s55mw                                Liveness probe failed: Get "http://10.244.2.89:8001/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-drwhr                                Readiness probe failed: Get "http://10.244.1.122:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-wgx67                                Readiness probe failed: Get "http://10.244.1.173:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Warning   Unhealthy                      pod/auth-service-b78f95fd4-bncch                                Readiness probe failed: Get "http://10.244.1.28:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
