TIMESTAMP	TYPE	REASON	OBJECT	MESSAGE
2026-05-23T10:14:37Z	Normal	KEDAScalersStarted	scaledobject/shipping-rate-service-keda	Scaler prometheus is built
2026-05-23T10:15:37Z	Normal	KEDAScalersStopped	scaledobject/shipping-rate-service-keda	Stopped scalers watch
2026-05-23T10:15:38Z	Warning	ScaledObjectDeleted	scaledobject/shipping-rate-service-keda	ScaledObject was deleted
2026-05-23T10:17:47Z	Normal	KEDAScalersStarted	scaledobject/shipping-rate-service-keda	Scaler prometheus is built
2026-05-23T10:17:47Z	Normal	KEDAScalersStarted	scaledobject/shipping-rate-service-keda	Started scalers watch
2026-05-23T10:17:47Z	Normal	ScaledObjectReady	scaledobject/shipping-rate-service-keda	ScaledObject is ready for scaling
2026-05-23T10:19:27Z	Normal	Scheduled	pod/k6-shipping-test-gradual-shipping-rate-service-k1-gradual-7bvhh	Successfully assigned ecommerce/k6-shipping-test-gradual-shipping-rate-service-k1-gradual-7bvhh to aks-userpool-16719200-vmss00001y
2026-05-23T10:19:27Z	Normal	Pulled	pod/k6-shipping-test-gradual-shipping-rate-service-k1-gradual-7bvhh	Container image "grafana/k6:0.46.0" already present on machine
2026-05-23T10:19:27Z	Normal	Created	pod/k6-shipping-test-gradual-shipping-rate-service-k1-gradual-7bvhh	Created container: k6
2026-05-23T10:19:27Z	Normal	Started	pod/k6-shipping-test-gradual-shipping-rate-service-k1-gradual-7bvhh	Started container k6
2026-05-23T10:19:27Z	Normal	SuccessfulCreate	job/k6-shipping-test-gradual-shipping-rate-service-k1-gradual-rep4	Created pod: k6-shipping-test-gradual-shipping-rate-service-k1-gradual-7bvhh
2026-05-23T10:22:18Z	Normal	SuccessfulRescale	horizontalpodautoscaler/keda-hpa-shipping-rate-service-keda	New size: 2; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: shipping-rate-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
