LAST SEEN   TYPE      REASON                   OBJECT                                                           MESSAGE
58m         Normal    Scheduled                pod/payment-service-78b57ddcc5-sfl5x                             Successfully assigned ecommerce/payment-service-78b57ddcc5-sfl5x to aks-userpool-16719200-vmss000012
58m         Warning   FailedScheduling         pod/product-db-0                                                 0/3 nodes are available: 1 Too many pods, 1 node(s) had untolerated taint {node.cloudprovider.kubernetes.io/uninitialized: true}, 1 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Normal    Scheduled                pod/api-gateway-55bf47c6f6-fmc6z                                 Successfully assigned ecommerce/api-gateway-55bf47c6f6-fmc6z to aks-userpool-16719200-vmss000012
58m         Normal    Scheduled                pod/order-db-0                                                   Successfully assigned ecommerce/order-db-0 to aks-userpool-16719200-vmss000012
58m         Normal    Scheduled                pod/cart-service-7d7fdd477-wzpw2                                 Successfully assigned ecommerce/cart-service-7d7fdd477-wzpw2 to aks-userpool-16719200-vmss000012
58m         Warning   FailedScheduling         pod/product-service-6f66b9867b-bljpn                             0/3 nodes are available: 1 Too many pods, 2 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Warning   FailedScheduling         pod/product-service-6f66b9867b-bljpn                             0/3 nodes are available: 1 Too many pods, 1 node(s) had untolerated taint {node.cloudprovider.kubernetes.io/uninitialized: true}, 1 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Warning   FailedScheduling         pod/redis-795dff8cc4-7j6tc                                       0/3 nodes are available: 1 Too many pods, 2 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Warning   FailedScheduling         pod/redis-795dff8cc4-7j6tc                                       0/3 nodes are available: 1 Too many pods, 1 node(s) had untolerated taint {node.cloudprovider.kubernetes.io/uninitialized: true}, 1 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Normal    Scheduled                pod/auth-service-6f76d48874-pjdd5                                Successfully assigned ecommerce/auth-service-6f76d48874-pjdd5 to aks-userpool-16719200-vmss000012
58m         Normal    Scheduled                pod/order-service-778787b555-7t2cc                               Successfully assigned ecommerce/order-service-778787b555-7t2cc to aks-userpool-16719200-vmss000012
58m         Normal    Scheduled                pod/auth-db-0                                                    Successfully assigned ecommerce/auth-db-0 to aks-userpool-16719200-vmss000012
58m         Warning   FailedScheduling         pod/product-db-0                                                 0/3 nodes are available: 1 Too many pods, 2 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Normal    Scheduled                pod/product-service-6f66b9867b-bljpn                             Successfully assigned ecommerce/product-service-6f66b9867b-bljpn to aks-userpool-16719200-vmss000011
58m         Warning   FailedScheduling         pod/redis-795dff8cc4-7j6tc                                       0/3 nodes are available: 1 Too many pods, 1 node(s) didn't match PersistentVolume's node affinity, 1 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Warning   FailedScheduling         pod/product-db-0                                                 0/3 nodes are available: 1 Too many pods, 1 node(s) didn't match PersistentVolume's node affinity, 1 node(s) had untolerated taint {node.kubernetes.io/not-ready: }. preemption: 0/3 nodes are available: 1 No preemption victims found for incoming pod, 2 Preemption is not helpful for scheduling.
58m         Normal    Pulling                  pod/order-service-778787b555-7t2cc                               Pulling image "ecommerce.azurecr.io/order-service:latest"
58m         Normal    Pulling                  pod/payment-service-78b57ddcc5-sfl5x                             Pulling image "ecommerce.azurecr.io/payment-service:latest"
58m         Normal    Pulling                  pod/api-gateway-55bf47c6f6-fmc6z                                 Pulling image "ecommerce.azurecr.io/api-gateway:latest"
58m         Normal    Scheduled                pod/redis-795dff8cc4-7j6tc                                       Successfully assigned ecommerce/redis-795dff8cc4-7j6tc to aks-userpool-16719200-vmss000011
58m         Normal    Scheduled                pod/product-db-0                                                 Successfully assigned ecommerce/product-db-0 to aks-userpool-16719200-vmss000011
58m         Normal    Pulling                  pod/cart-service-7d7fdd477-wzpw2                                 Pulling image "ecommerce.azurecr.io/cart-service:latest"
58m         Normal    SuccessfulAttachVolume   pod/order-db-0                                                   AttachVolume.Attach succeeded for volume "pvc-f12c7738-9063-4e7a-a17b-fdcd87ae6396"
58m         Normal    SuccessfulAttachVolume   pod/auth-db-0                                                    AttachVolume.Attach succeeded for volume "pvc-c7109d08-336a-4757-baa5-4b7a52178411"
58m         Normal    Pulling                  pod/auth-db-0                                                    Pulling image "postgres:15-alpine"
58m         Normal    Pulling                  pod/order-db-0                                                   Pulling image "postgres:15-alpine"
58m         Normal    Pulled                   pod/product-service-6f66b9867b-bljpn                             Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 8.778s (8.778s including waiting). Image size: 114682246 bytes.
58m         Normal    SuccessfulAttachVolume   pod/product-db-0                                                 AttachVolume.Attach succeeded for volume "pvc-e2cf3913-a20f-494d-8736-274ae88747ea"
58m         Normal    SuccessfulAttachVolume   pod/redis-795dff8cc4-7j6tc                                       AttachVolume.Attach succeeded for volume "pvc-2b137495-17bd-49d9-b92d-eca2c62e859c"
58m         Warning   Preempting               pod/payment-service-78b57ddcc5-sfl5x                             Preempted in order to admit critical pod
58m         Normal    Pulled                   pod/cart-service-7d7fdd477-wzpw2                                 Successfully pulled image "ecommerce.azurecr.io/cart-service:latest" in 18.334s (18.334s including waiting). Image size: 84342978 bytes.
58m         Normal    Pulled                   pod/order-service-778787b555-7t2cc                               Successfully pulled image "ecommerce.azurecr.io/order-service:latest" in 18.536s (18.536s including waiting). Image size: 113801679 bytes.
58m         Normal    Pulled                   pod/api-gateway-55bf47c6f6-fmc6z                                 Successfully pulled image "ecommerce.azurecr.io/api-gateway:latest" in 18.446s (18.446s including waiting). Image size: 92720454 bytes.
58m         Normal    Pulled                   pod/auth-service-6f76d48874-pjdd5                                Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 18.495s (18.495s including waiting). Image size: 129968897 bytes.
58m         Normal    Pulled                   pod/payment-service-78b57ddcc5-sfl5x                             Successfully pulled image "ecommerce.azurecr.io/payment-service:latest" in 18.244s (18.244s including waiting). Image size: 113796253 bytes.
58m         Normal    Pulling                  pod/product-db-0                                                 Pulling image "postgres:15-alpine"
58m         Normal    Pulling                  pod/redis-795dff8cc4-7j6tc                                       Pulling image "redis:7-alpine"
58m         Normal    Killing                  pod/payment-service-78b57ddcc5-sfl5x                             Stopping container payment-service
58m         Normal    Created                  pod/api-gateway-55bf47c6f6-fmc6z                                 Created container: api-gateway
58m         Normal    Started                  pod/api-gateway-55bf47c6f6-fmc6z                                 Started container api-gateway
58m         Normal    Created                  pod/payment-service-78b57ddcc5-sfl5x                             Created container: payment-service
58m         Normal    Started                  pod/payment-service-78b57ddcc5-sfl5x                             Started container payment-service
58m         Normal    Created                  pod/cart-service-7d7fdd477-wzpw2                                 Created container: cart-service
58m         Normal    Started                  pod/cart-service-7d7fdd477-wzpw2                                 Started container cart-service
58m         Normal    Pulled                   pod/product-service-6f66b9867b-bljpn                             Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 117ms (117ms including waiting). Image size: 114682246 bytes.
58m         Normal    Pulled                   pod/order-db-0                                                   Successfully pulled image "postgres:15-alpine" in 16.125s (16.125s including waiting). Image size: 109182173 bytes.
