LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
51m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 5
51m         Normal    Scheduled              pod/auth-service-88b4cd688-sr72z                                      Successfully assigned ecommerce/auth-service-88b4cd688-sr72z to aks-userpool-16719200-vmss000011
51m         Normal    Scheduled              pod/auth-service-88b4cd688-ncktz                                      Successfully assigned ecommerce/auth-service-88b4cd688-ncktz to aks-userpool-16719200-vmss000011
51m         Normal    Pulling                pod/auth-service-88b4cd688-ncktz                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
51m         Normal    Pulled                 pod/auth-service-88b4cd688-ncktz                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 284ms (284ms including waiting). Image size: 129968897 bytes.
51m         Normal    Created                pod/auth-service-88b4cd688-ncktz                                      Created container: auth-service
51m         Normal    Started                pod/auth-service-88b4cd688-ncktz                                      Started container auth-service
51m         Normal    Pulled                 pod/auth-service-88b4cd688-sr72z                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 220ms (220ms including waiting). Image size: 129968897 bytes.
51m         Normal    Created                pod/auth-service-88b4cd688-sr72z                                      Created container: auth-service
51m         Normal    Pulling                pod/auth-service-88b4cd688-sr72z                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
51m         Normal    Started                pod/auth-service-88b4cd688-sr72z                                      Started container auth-service
51m         Warning   Unhealthy              pod/auth-service-88b4cd688-7xvfp                                      Readiness probe failed: Get "http://10.244.1.47:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
48m         Normal    Killing                pod/auth-service-88b4cd688-ncktz                                      Stopping container auth-service
48m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-ncktz
48m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 4; reason: All metrics below target
48m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 3; reason: All metrics below target
48m         Normal    Killing                pod/auth-service-88b4cd688-sr72z                                      Stopping container auth-service
48m         Warning   BackoffLimitExceeded   job/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1         Job has reached the specified backoff limit
48m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: All metrics below target
48m         Warning   Unhealthy              pod/auth-service-88b4cd688-ffm55                                      Readiness probe failed: Get "http://10.244.2.59:8001/ready": dial tcp 10.244.2.59:8001: connect: connection refused
48m         Normal    Killing                pod/auth-service-88b4cd688-ffm55                                      Stopping container auth-service
47m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 1; reason: All metrics below target
47m         Normal    Killing                pod/auth-service-88b4cd688-7xvfp                                      Stopping container auth-service
47m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 2 to 1
40m         Normal    ScaledObjectReady      scaledobject/auth-service-keda                                        ScaledObject is ready for scaling
40m         Normal    KEDAScalersStarted     scaledobject/auth-service-keda                                        Started scalers watch
38m         Normal    Scheduled              pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Successfully assigned ecommerce/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc to aks-userpool-16719200-vmss000010
38m         Normal    SuccessfulCreate       job/k6-auth-test-gradual-auth-service-k1-gradual-rep1                 Created pod: k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc
38m         Normal    Pulling                pod/k6-auth-test-gradual-auth-service-k1-gradual-rep1-2qxdc           Pulling image "grafana/k6:latest"
