LAST SEEN   TYPE      REASON                 OBJECT                                                                MESSAGE
40m         Normal    Created                pod/k6-auth-test-spike-auth-service-h3-spike-rep1-bj7r7               Created container: k6
40m         Normal    Pulled                 pod/k6-auth-test-spike-auth-service-h3-spike-rep1-bj7r7               Successfully pulled image "grafana/k6:latest" in 1.396s (1.396s including waiting). Image size: 36750082 bytes.
39m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-lwdn8
39m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: pods metric http_requests_per_second above target
39m         Normal    Pulled                 pod/auth-service-88b4cd688-lwdn8                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 255ms (255ms including waiting). Image size: 129968897 bytes.
39m         Normal    Pulling                pod/auth-service-88b4cd688-lwdn8                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
39m         Normal    Scheduled              pod/auth-service-88b4cd688-lwdn8                                      Successfully assigned ecommerce/auth-service-88b4cd688-lwdn8 to aks-userpool-16719200-vmss000011
39m         Normal    Created                pod/auth-service-88b4cd688-lwdn8                                      Created container: auth-service
39m         Normal    Started                pod/auth-service-88b4cd688-lwdn8                                      Started container auth-service
37m         Normal    Scheduled              pod/auth-service-88b4cd688-r8k9r                                      Successfully assigned ecommerce/auth-service-88b4cd688-r8k9r to aks-userpool-16719200-vmss000011
37m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 5; reason: pods metric http_requests_per_second above target
37m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-r8k9r
37m         Normal    Scheduled              pod/auth-service-88b4cd688-6vj4l                                      Successfully assigned ecommerce/auth-service-88b4cd688-6vj4l to aks-userpool-16719200-vmss000011
37m         Normal    Scheduled              pod/auth-service-88b4cd688-h79p4                                      Successfully assigned ecommerce/auth-service-88b4cd688-h79p4 to aks-userpool-16719200-vmss000010
37m         Normal    Pulling                pod/auth-service-88b4cd688-h79p4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal    Pulled                 pod/auth-service-88b4cd688-h79p4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 100ms (100ms including waiting). Image size: 129968897 bytes.
37m         Normal    Started                pod/auth-service-88b4cd688-6vj4l                                      Started container auth-service
37m         Normal    Created                pod/auth-service-88b4cd688-6vj4l                                      Created container: auth-service
37m         Normal    Pulled                 pod/auth-service-88b4cd688-6vj4l                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 239ms (239ms including waiting). Image size: 129968897 bytes.
37m         Normal    Created                pod/auth-service-88b4cd688-h79p4                                      Created container: auth-service
37m         Normal    Pulling                pod/auth-service-88b4cd688-r8k9r                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
37m         Normal    Pulled                 pod/auth-service-88b4cd688-r8k9r                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 287ms (287ms including waiting). Image size: 129968897 bytes.
37m         Normal    Created                pod/auth-service-88b4cd688-r8k9r                                      Created container: auth-service
37m         Normal    Started                pod/auth-service-88b4cd688-r8k9r                                      Started container auth-service
37m         Normal    Started                pod/auth-service-88b4cd688-h79p4                                      Started container auth-service
37m         Normal    Pulling                pod/auth-service-88b4cd688-6vj4l                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
36m         Warning   Unhealthy              pod/auth-service-88b4cd688-lwdn8                                      Readiness probe failed: Get "http://10.244.1.249:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
28m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 4; reason: All metrics below target
28m         Normal    Killing                pod/auth-service-88b4cd688-r8k9r                                      Stopping container auth-service
28m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-r8k9r
27m         Normal    Killing                pod/auth-service-88b4cd688-h79p4                                      Stopping container auth-service
27m         Normal    Killing                pod/auth-service-88b4cd688-6vj4l                                      Stopping container auth-service
27m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: All metrics below target
27m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-h79p4
27m         Warning   BackoffLimitExceeded   job/k6-auth-test-spike-auth-service-h3-spike-rep1                     Job has reached the specified backoff limit
27m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 1; reason: All metrics below target
27m         Normal    ScalingReplicaSet      deployment/auth-service                                               (combined from similar events): Scaled down replica set auth-service-88b4cd688 from 2 to 1
27m         Normal    Killing                pod/auth-service-88b4cd688-lwdn8                                      Stopping container auth-service
18m         Normal    SuccessfulCreate       job/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1         Created pod: k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x
18m         Normal    Scheduled              pod/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x   Successfully assigned ecommerce/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x to aks-userpool-16719200-vmss000010
18m         Normal    Pulling                pod/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x   Pulling image "grafana/k6:latest"
18m         Normal    Created                pod/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x   Created container: k6
18m         Normal    Started                pod/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x   Started container k6
18m         Normal    Pulled                 pod/k6-auth-test-oscillating-auth-service-h3-oscillating-rep1-2zv5x   Successfully pulled image "grafana/k6:latest" in 1.453s (1.453s including waiting). Image size: 36750082 bytes.
17m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-7xvfp
17m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 1 to 2
17m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 2; reason: pods metric http_requests_per_second above target
17m         Normal    Scheduled              pod/auth-service-88b4cd688-7xvfp                                      Successfully assigned ecommerce/auth-service-88b4cd688-7xvfp to aks-userpool-16719200-vmss000011
17m         Normal    Started                pod/auth-service-88b4cd688-7xvfp                                      Started container auth-service
17m         Normal    Created                pod/auth-service-88b4cd688-7xvfp                                      Created container: auth-service
17m         Normal    Pulled                 pod/auth-service-88b4cd688-7xvfp                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 234ms (234ms including waiting). Image size: 129968897 bytes.
17m         Normal    Pulling                pod/auth-service-88b4cd688-7xvfp                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
16m         Normal    SuccessfulCreate       replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-vgw9x
16m         Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 2 to 3
16m         Normal    Scheduled              pod/auth-service-88b4cd688-vgw9x                                      Successfully assigned ecommerce/auth-service-88b4cd688-vgw9x to aks-userpool-16719200-vmss000011
16m         Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 3; reason: pods metric http_requests_per_second above target
16m         Normal    Pulling                pod/auth-service-88b4cd688-vgw9x                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
16m         Normal    Pulled                 pod/auth-service-88b4cd688-vgw9x                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 120ms (120ms including waiting). Image size: 129968897 bytes.
16m         Normal    Created                pod/auth-service-88b4cd688-vgw9x                                      Created container: auth-service
16m         Normal    Started                pod/auth-service-88b4cd688-vgw9x                                      Started container auth-service
15m         Normal    Pulling                pod/auth-service-88b4cd688-ffm55                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    Scheduled              pod/auth-service-88b4cd688-z46j4                                      Successfully assigned ecommerce/auth-service-88b4cd688-z46j4 to aks-userpool-16719200-vmss000011
15m         Normal    Scheduled              pod/auth-service-88b4cd688-ffm55                                      Successfully assigned ecommerce/auth-service-88b4cd688-ffm55 to aks-userpool-16719200-vmss000010
15m         Normal    Pulling                pod/auth-service-88b4cd688-z46j4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
15m         Normal    Pulled                 pod/auth-service-88b4cd688-z46j4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 177ms (177ms including waiting). Image size: 129968897 bytes.
15m         Normal    Created                pod/auth-service-88b4cd688-ffm55                                      Created container: auth-service
15m         Normal    Started                pod/auth-service-88b4cd688-ffm55                                      Started container auth-service
15m         Normal    Pulled                 pod/auth-service-88b4cd688-ffm55                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 94ms (94ms including waiting). Image size: 129968897 bytes.
15m         Normal    Created                pod/auth-service-88b4cd688-z46j4                                      Created container: auth-service
15m         Normal    Started                pod/auth-service-88b4cd688-z46j4                                      Started container auth-service
14m         Warning   Unhealthy              pod/auth-service-88b4cd688-vgw9x                                      Readiness probe failed: Get "http://10.244.1.141:8001/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
12m         Normal    SuccessfulDelete       replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-z46j4
12m         Normal    Killing                pod/auth-service-88b4cd688-z46j4                                      Stopping container auth-service
12m         Normal    Killing                pod/auth-service-88b4cd688-vgw9x                                      Stopping container auth-service
12m         Normal    Scheduled              pod/auth-service-88b4cd688-skwvg                                      Successfully assigned ecommerce/auth-service-88b4cd688-skwvg to aks-userpool-16719200-vmss000011
12m         Normal    Pulling                pod/auth-service-88b4cd688-m2cv4                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
12m         Normal    Created                pod/auth-service-88b4cd688-m2cv4                                      Created container: auth-service
12m         Normal    Pulled                 pod/auth-service-88b4cd688-skwvg                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 285ms (285ms including waiting). Image size: 129968897 bytes.
12m         Normal    Pulled                 pod/auth-service-88b4cd688-m2cv4                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 287ms (287ms including waiting). Image size: 129968897 bytes.
12m         Normal    Scheduled              pod/auth-service-88b4cd688-m2cv4                                      Successfully assigned ecommerce/auth-service-88b4cd688-m2cv4 to aks-userpool-16719200-vmss000011
12m         Normal    Pulling                pod/auth-service-88b4cd688-skwvg                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
12m         Normal    Created                pod/auth-service-88b4cd688-skwvg                                      Created container: auth-service
11m         Normal    Started                pod/auth-service-88b4cd688-m2cv4                                      Started container auth-service
11m         Normal    Started                pod/auth-service-88b4cd688-skwvg                                      Started container auth-service
9m45s       Normal    Killing                pod/auth-service-88b4cd688-skwvg                                      Stopping container auth-service
9m45s       Normal    Killing                pod/auth-service-88b4cd688-m2cv4                                      Stopping container auth-service
9m45s       Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled down replica set auth-service-88b4cd688 from 5 to 3
9m          Normal    Scheduled              pod/auth-service-88b4cd688-sr72z                                      Successfully assigned ecommerce/auth-service-88b4cd688-sr72z to aks-userpool-16719200-vmss000011
9m          Normal    SuccessfulRescale      horizontalpodautoscaler/auth-service-hpa-custom                       New size: 5; reason: pods metric http_requests_per_second above target
9m          Normal    ScalingReplicaSet      deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 5
9m          Normal    Scheduled              pod/auth-service-88b4cd688-ncktz                                      Successfully assigned ecommerce/auth-service-88b4cd688-ncktz to aks-userpool-16719200-vmss000011
8m59s       Normal    Pulled                 pod/auth-service-88b4cd688-sr72z                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 220ms (220ms including waiting). Image size: 129968897 bytes.
8m59s       Normal    Created                pod/auth-service-88b4cd688-sr72z                                      Created container: auth-service
8m59s       Normal    Started                pod/auth-service-88b4cd688-sr72z                                      Started container auth-service
